video,question,starttime,endtime,frame,timestamp,confidence,success,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67
446,what are some things you wish you could change about yourself,834.481,865.226,25496.5,849.85,0.979352878788,1.0,692.965835498,685.601882035,681.146200216,680.039396104,686.519925325,702.009186147,719.05279329,741.042880952,769.638737013,799.948949134,830.400497835,859.28302381,884.531709957,904.027897186,918.321775974,931.296518398,941.986296537,718.717212121,739.073419913,761.995569264,784.154122294,803.694878788,857.464559524,881.600896104,903.102111472,922.295968615,933.516166667,822.176478355,817.645266234,813.418041126,809.068244589,774.785829004,788.099820346,801.164920996,816.292542208,830.04712987,734.821692641,751.272840909,768.004256494,781.628012987,764.410699134,747.900661255,851.457154762,868.846632035,885.620516234,898.416862554,883.720186147,867.05416342,736.126126623,758.971219697,780.66357684,794.280084416,810.337401515,829.029820346,843.29399026,821.157704545,799.547730519,782.453737013,767.196531385,749.164180736,744.125417749,777.000780303,791.352453463,807.248654762,834.733680736,803.689215368,787.414745671,772.638722944,397.830115801,435.597123377,473.807005411,512.131797619,550.37244697,586.034319264,616.296032468,642.215179654,654.834545455,655.050649351,641.187920996,621.957060606,598.871918831,570.211430736,538.049279221,504.394202381,470.787753247,388.317994589,377.759569264,378.881791126,388.132667749,402.302981602,414.991806277,412.099569264,414.744150433,422.797337662,438.38509632,448.289203463,468.669677489,488.827331169,510.060727273,518.710217532,526.621616883,534.551918831,533.975201299,532.66484632,433.249148268,432.494785714,436.66244697,446.704161255,447.297189394,443.149827922,463.455010823,461.0128171,465.435211039,473.083330087,475.951712121,472.174742424,555.58527381,550.353410173,550.755304113,557.946801948,558.365668831,567.881536797,580.528785714,598.804428571,604.318893939,602.429175325,597.319520563,582.436865801,558.803768398,564.175041126,569.097334416,571.347128788,580.007440476,585.302191558,583.593585498,578.612036797
446,have you been diagnosed with depression,768.354,771.087,23093.0,769.733337349,0.981069662651,1.0,724.846819277,714.216662651,706.233927711,701.25360241,703.782289157,715.973915663,731.731783133,753.699409639,782.689409639,813.416084337,844.731361446,874.11973494,900.825831325,922.323108434,938.911554217,954.301771084,967.603771084,755.40626506,777.095349398,800.37960241,821.475072289,840.08860241,892.872216867,915.966180723,935.944626506,953.618,964.073975904,854.424108434,847.821204819,841.359373494,834.75226506,799.25486747,812.014168675,824.70639759,839.950963855,853.824783133,767.328807229,784.341698795,801.064433735,813.415855422,795.99160241,779.550566265,883.024686747,900.699855422,917.172722892,928.471120482,914.165481928,897.950253012,757.682554217,782.574578313,803.146084337,816.719457831,833.492168675,849.934,862.222554217,841.655060241,822.024975904,804.688180723,789.555289157,772.680204819,765.588084337,797.867024096,812.436289157,828.988012048,853.888819277,827.312096386,810.749313253,796.005156627,389.332722892,424.990686747,460.793626506,497.267373494,534.37726506,570.668313253,602.429554217,630.442614458,645.216253012,648.416590361,637.842759036,622.015855422,601.669313253,575.466746988,545.864662651,514.930518072,483.230831325,383.481771084,376.352277108,380.681349398,392.201578313,407.635855422,424.80913253,424.216301205,428.153072289,436.617783133,452.30573494,452.20486747,473.826349398,495.434843373,517.692192771,520.19639759,529.84960241,539.221554217,539.700168675,539.319253012,427.906060241,428.02939759,433.995192771,446.183939759,445.407566265,439.516542169,469.459566265,467.72426506,473.483349398,482.647072289,484.771012048,479.603060241,550.637096386,549.792951807,552.189855422,560.684493976,562.423927711,572.137831325,584.383542169,594.687048193,596.820289157,593.451168675,587.058313253,573.91686747,554.803072289,565.221048193,571.622289157,575.099927711,583.293,578.885216867,575.708783133,569.361084337
446,have you ever been diagnosed with p_t_s_d,764.529,767.608,22983.0,766.066666667,0.980893096774,1.0,717.974967742,706.102860215,697.410204301,692.039623656,694.501215054,706.375344086,721.221344086,741.869795699,769.391913978,799.52355914,830.972935484,861.948989247,890.389537634,913.881580645,932.016946237,948.874956989,963.751924731,745.519344086,766.655182796,788.785817204,809.153741935,826.966612903,880.373193548,904.025688172,924.352698925,942.37944086,953.102623656,840.567752688,833.267290323,826.061096774,818.674344086,784.960569892,797.265666667,809.585462366,825.05311828,839.193516129,755.874505376,772.438817204,789.036032258,800.951580645,783.551139785,767.220311828,869.728139785,887.791860215,904.566709677,916.269172043,901.537956989,884.912139785,744.328870968,767.94644086,788.198408602,801.223645161,817.589053763,835.444107527,850.303784946,826.360623656,804.934032258,787.921860215,773.331376344,757.226086022,751.586602151,783.171763441,797.17444086,813.307182796,841.737612903,810.060225806,793.920569892,779.663387097,388.759075269,425.236795699,461.969010753,499.744268817,537.97544086,575.415258065,607.779301075,636.229139785,650.819268817,654.12572043,644.463817204,628.991860215,608.591774194,581.323010753,549.305064516,515.626344086,481.278903226,384.395204301,376.325430108,380.287451613,391.356172043,406.258258065,424.313913978,424.125043011,428.893967742,438.640935484,455.612182796,453.779655914,475.674494624,497.520365591,520.068333333,522.211924731,532.139473118,541.830924731,542.336935484,542.342924731,430.21588172,430.432956989,436.78711828,449.257129032,448.40927957,442.210182796,473.136935484,471.473688172,477.410268817,486.862365591,489.175623656,483.91644086,550.232354839,550.972623656,554.477569892,563.044193548,565.126634409,574.623741935,586.151655914,599.173709677,601.495387097,597.78155914,591.087408602,576.282236559,554.716645161,566.561602151,573.240010753,576.833569892,585.343301075,584.458311828,580.946827957,574.224064516
446,tell me about the hardest decision you've ever had to make,511.648,603.208,16723.5,557.416666667,0.976204652475,1.0,691.296877729,687.941113537,687.569452329,691.023683042,701.299366084,719.920761645,739.68315393,763.705748544,792.618147016,821.60157278,848.866671033,874.174418122,895.939428311,911.85327329,922.746670306,931.888428311,939.015017103,716.726090247,734.397084061,755.762296579,777.895102984,797.898228166,852.491397744,875.010449054,895.339040029,914.00115393,926.521606623,820.583290029,818.225198326,816.172402475,814.077037118,782.532692868,796.033069505,809.403149563,823.855862445,836.944892649,735.818509098,751.303628821,767.681391194,781.739577875,765.566448326,749.460853712,850.932863901,867.053922125,883.60036936,896.578862809,882.969231077,866.63327802,749.703140466,771.039775473,791.553991994,805.292505459,820.443709243,839.621413028,854.937862082,835.654376638,815.431649563,799.162313683,784.082850801,765.299736536,757.756384279,789.476983624,803.694729258,818.886121907,846.971790029,817.174913028,801.722144105,787.125306041,415.226682314,450.948725983,486.617572416,522.644955968,557.847780932,590.364702329,617.827490175,640.627671033,649.775726346,646.930153202,630.517158297,609.743612082,585.815725983,557.421066958,525.93483952,492.944935226,460.243436317,395.370915939,382.563370815,380.259622999,386.132097889,397.487157205,403.921497089,398.240903566,398.807992358,404.967901747,418.686242722,444.045717249,465.218445779,486.050208879,507.761605531,520.387985444,526.559605895,532.778007278,530.629165575,527.859358443,440.779090975,438.130073872,440.350703421,448.278274745,451.034485444,448.94503639,456.752919214,452.724794032,455.096377729,461.102841703,465.601213974,463.816894469,560.669710335,554.077715793,552.2869254,557.685856623,556.350112809,563.259822052,572.940814774,592.853704876,600.520030932,600.760903566,597.4911623,585.355085153,563.076122271,565.820791121,569.012936681,569.321669942,573.691687773,581.638007278,581.86189556,578.725768559
446,what's your dream job,257.328,314.927,8585.0,286.133333141,0.978923083864,1.0,700.916204743,695.257267206,692.404206478,693.058937536,701.163956044,718.351453441,737.544581261,761.384915558,790.481877964,820.048526316,848.350052632,874.683134182,898.037114517,915.64958878,928.221977444,939.012330249,947.704453441,729.982278774,749.112196645,771.67599653,794.031775014,814.080917872,868.313300752,890.723955466,910.738249277,928.70624812,940.041257374,833.985353383,830.693351648,827.699224407,824.582369578,790.82145749,804.142187392,817.270029497,831.717693464,844.804607866,747.003289763,763.148154425,779.573755928,793.396229612,776.73247889,760.529400231,862.936235975,879.553745518,896.001418161,908.391100058,894.62443609,878.385613071,753.348662811,776.53251417,797.759708502,811.216443609,826.559769809,844.89064546,859.069706767,838.825182186,818.580882591,802.298983806,787.471274725,768.895943898,761.493935223,794.609331405,808.687754772,823.984231926,850.969143436,821.549406593,806.070880856,791.650943898,395.12070214,430.713053788,466.559463274,503.076441296,539.683531521,574.162465009,603.593157316,628.724403123,640.060816079,639.008955466,624.159493349,605.014384615,582.516772701,555.334516484,524.659669751,492.276512435,459.878351648,383.149824176,371.725711394,371.305754772,379.141384615,392.082806246,402.051752458,397.606154425,399.086209948,405.746776171,420.002669751,437.420747253,458.040814922,478.429780798,499.794366108,510.314019665,517.294770966,524.368486987,523.210192597,521.250119722,427.448624639,425.724122614,428.949046848,438.132337189,439.7893476,436.608633314,451.216278195,447.835227877,451.256249277,458.351296703,461.986858878,459.113226721,547.274794101,542.847714864,542.663294968,548.866038172,548.429617698,556.378543667,566.727581839,584.346160208,590.285820706,589.453777906,585.352327357,572.277296703,550.232015616,555.931142279,559.966692308,561.141384615,566.887242915,571.864353962,571.146411799,567.172481203
446,tell me about a situation that you wish you had handled differently,473.324,510.312,14755.5,491.816666667,0.97947395045,1.0,701.857606306,695.27801982,691.580178378,691.391284685,697.976033333,713.499024324,731.561693694,754.701890991,783.59649009,813.145427928,842.087687387,869.374345946,893.57059009,912.107337838,925.335633333,936.725153153,945.802017117,727.592048649,746.825453153,769.082963964,790.855040541,810.132695495,859.789233333,882.776286486,903.431548649,922.156107207,934.026284685,828.479410811,824.758793694,821.273487387,817.664599099,784.760941441,797.839185586,810.80427027,825.282454054,838.475287387,744.592,760.395572973,776.584836036,789.745446847,773.426301802,757.438267568,857.878407207,874.555403604,890.685858559,902.833275676,888.972938739,873.003571171,749.137101802,771.299689189,791.500108108,804.786292793,820.296464865,837.947148649,851.748474775,832.303459459,812.681257658,796.305047748,781.51628018,763.987426126,757.174574775,788.227593694,802.254013514,817.608909009,843.795461261,815.812228829,800.238454054,785.956845045,402.22293964,437.29107027,472.64169009,508.116600901,543.348707207,576.435554054,604.931327027,629.285897297,640.942538739,641.332228829,628.265991892,610.1672,587.647201802,559.557167568,528.347126126,496.093556757,463.77147027,385.153037838,374.726231532,375.126273874,383.153474775,396.074443243,406.243784685,402.894815315,405.076344144,412.561768468,427.122968468,439.616356757,459.959596396,480.115596396,501.180095495,511.666126126,518.817746847,525.856228829,524.988217117,523.43991982,427.942604505,426.122455856,429.732969369,439.395565766,440.473981081,437.006476577,453.833071171,450.628686486,454.578936937,462.0133,465.130371171,461.824373874,550.524147748,544.874645045,544.04658018,550.56308018,550.418872072,559.277800901,571.000814414,585.957771171,590.697427928,589.36477027,584.951665766,572.991454955,553.335318919,557.588435135,561.866098198,563.551326126,570.583051351,572.088421622,570.804015315,566.516826126
446,is there anything you regret,867.149,885.055,26284.0,876.1,0.977173313544,1.0,693.669714286,685.501393321,680.439682746,678.755189239,683.741124304,697.294604824,713.207372913,734.424805195,762.352148423,792.249226345,822.217176252,850.946072356,877.019103896,897.747311688,913.563714286,927.843445269,939.882003711,720.105764378,740.152022263,762.813638219,784.597651206,803.367317254,854.89574026,879.114502783,900.521821892,919.69725974,931.301435993,819.541764378,814.231289425,809.113064935,803.799875696,770.597493506,783.26670872,796.048235622,811.179458256,825.006241187,734.728716141,750.737486085,767.079862709,780.271050093,763.564992579,747.540497217,850.166792208,867.168337662,883.576981447,895.994235622,881.547116883,865.294959184,732.548191095,754.742762523,775.534949907,788.625343228,804.433751391,822.94190538,837.212254174,815.037747681,793.541897959,776.765163265,761.962912801,744.874163265,740.484816327,771.577282004,785.507346939,801.065508349,828.973057514,797.668762523,781.75855102,767.441972171,406.761801484,442.183059369,477.870382189,514.059892393,550.850207792,586.418539889,617.694710575,645.282222635,659.367068646,661.07406679,648.941382189,631.442781076,609.847651206,582.468842301,550.778382189,517.220730983,483.531,393.17554731,383.171575139,385.262983302,395.137144712,409.627070501,423.002638219,419.973855288,422.863758813,431.272938776,447.052343228,454.069690167,475.50812987,496.72774026,518.87155102,525.34409462,533.976328386,542.275855288,541.851051948,540.75035436,436.834879406,436.011690167,440.488580705,450.949942486,451.114011132,446.747252319,469.549163265,467.148786642,471.821300557,479.967957328,482.454565863,478.376341373,561.099111317,557.694068646,559.05506308,566.508270872,567.328226345,576.832285714,588.926397032,606.118435993,610.920556586,608.574270872,602.974834879,587.957411874,564.754320965,571.799688312,577.160393321,579.729235622,588.369695733,592.160248609,589.97806679,584.468274583
446,how are you at controlling your temper,367.246,408.633,11639.0,387.933333065,0.978312660499,1.0,690.541497989,687.19634111,687.060827836,690.404777957,700.799184232,719.635573612,739.027506034,762.809978278,791.488765889,820.643031376,848.764714401,874.973460981,897.74797506,914.445763475,925.579800483,935.377657281,942.984576026,713.313860821,731.091113435,753.154611424,775.618266291,796.244596943,850.162689461,873.714617056,895.03995173,915.090809332,928.621020113,819.117973451,816.675799678,814.407693484,812.079047466,780.665090105,794.267673371,807.758604183,822.606529364,836.137616251,733.461295253,749.130864039,765.733055511,780.107888174,763.566769912,747.253507643,851.228376508,867.787952534,884.616939662,898.058855994,883.858629123,867.245444087,748.214972647,769.193395817,789.601712792,803.686304907,819.429250201,838.880234916,854.670800483,835.001823009,814.493966211,797.605473854,782.124946098,763.597870475,756.435383749,787.46391794,802.091444891,817.867497989,846.285683025,816.180893805,800.204962993,785.229600965,405.089597747,442.327724055,479.362213998,516.613270314,553.651378117,587.522399035,615.969263878,639.105511665,648.346264682,645.438873693,629.080773934,607.478714401,582.6969107,552.811333065,519.32649638,484.131934031,448.932337088,394.469084473,381.744196299,380.455864843,387.148207562,398.597209976,405.201195495,399.49047144,399.586100563,405.248948512,419.03304827,441.801182623,462.8006428,483.614906677,505.458909895,517.241316171,523.670051488,530.092085278,527.820988737,525.083305712,436.724776348,434.643448109,436.75228399,444.591728077,447.252440869,445.092983105,453.413610619,449.692183427,452.255810941,457.903590507,462.464754626,460.495912309,558.678459372,552.154164119,550.28440708,555.974646018,554.63361786,561.746228479,571.712045857,591.350435237,598.733400644,598.741419952,595.243231698,582.920165728,561.302213194,563.901781175,567.294497989,567.76136605,572.353020917,579.351859212,579.299221239,575.858800483
446,what's one of your most memorable experiences,179.976,202.52,5738.5,191.25,0.977409268437,1.0,684.083113569,682.949474926,684.828718289,690.033551622,701.127318584,719.638424779,738.514266962,760.922684366,789.084448378,818.824666667,848.006983776,875.078632743,897.002321534,912.023917404,921.030566372,928.659560472,934.49110767,697.902106195,713.761646018,733.785364307,754.736327434,774.186269912,827.254626844,851.736019174,874.581949853,896.312560472,911.97719469,799.301622419,797.08270649,794.970912979,792.931687316,765.753154867,779.177427729,792.631023599,807.535168142,821.272576696,719.524659292,733.797342183,749.965424779,764.298992625,748.3275059,732.497567847,834.132368732,850.543910029,867.380441003,881.761405605,867.257867257,850.600076696,739.112466077,757.370480826,776.094935103,790.410523599,806.702473451,828.115172566,848.167253687,826.644485251,804.873831858,787.260557522,771.676530973,754.001710914,746.694292035,775.294675516,790.089507375,806.502103245,839.685336283,805.563492625,788.832013274,773.793933628,421.365376106,456.209684366,490.871851032,525.413358407,558.767271386,588.923446903,614.435387906,635.466144543,642.961233038,638.898535398,621.838831858,600.451433628,575.644174041,545.652831858,512.412405605,478.237542773,444.477893805,397.442727139,384.671566372,382.443187316,387.765433628,398.061292035,401.906041298,394.753644543,393.639727139,398.661905605,411.893011799,439.232533923,460.11729941,480.842485251,502.390821534,515.207410029,521.133873156,526.710429204,523.529741888,520.137216814,438.278828909,435.092374631,436.451420354,443.73830531,446.880873156,445.633283186,449.046731563,444.130712389,445.677687316,450.916837758,455.839525074,454.903294985,553.586936578,547.672542773,545.822622419,550.67280826,548.617495575,553.803469027,561.307864307,580.024880531,587.927852507,588.710535398,585.9105,575.142384956,555.821256637,558.754766962,561.577896755,561.141148968,562.315172566,569.482840708,570.266671091,567.558109145
306,have you noticed any changes in your behavior or thoughts lately,554.913,574.683,16944.5,564.783333333,0.991364912458,1.0,521.636961279,525.863178451,533.081469697,542.754505051,556.939260943,577.092311448,601.473069024,628.617939394,655.978175084,679.161951178,695.128511785,708.276304714,717.927506734,723.245621212,725.664776094,726.818875421,725.28333165,543.977003367,558.7116633,579.972784512,601.940651515,622.25409596,655.300875421,672.452277778,689.835436027,707.260191919,718.991658249,640.692717172,644.175225589,647.822887205,651.515813131,626.840489899,637.934037037,649.334333333,659.418289562,667.93739899,567.002434343,578.721648148,593.941488215,607.497707071,595.010072391,579.805755892,665.751131313,677.639018519,691.613473064,702.211649832,694.150641414,680.252037037,608.65856229,625.843914141,640.478627946,649.548863636,658.831794613,671.706417508,683.935190236,673.261883838,661.27476936,651.090112795,641.131454545,626.285340067,615.823959596,640.622956229,649.876358586,659.393089226,678.252843434,659.387294613,649.770232323,640.407063973,602.886084175,631.722547138,660.395459596,687.706114478,712.758079125,732.990900673,747.591139731,756.195222222,755.589796296,749.168092593,734.549538721,715.774313131,693.390979798,668.744457912,643.053323232,616.163005051,588.657272727,579.962488215,564.662003367,558.214703704,557.872808081,562.087547138,556.887314815,548.010644781,544.211569024,546.751350168,558.989680135,576.840801347,595.472602694,614.025075758,633.213671717,650.954592593,653.392792929,655.162228956,651.506240741,647.069611111,592.20373064,582.215415825,580.481023569,588.639809764,593.214109428,595.43697138,581.907122896,570.232974747,569.166811448,576.640535354,582.142771044,583.28323064,693.785131313,684.886245791,679.418138047,681.101228956,677.588203704,681.005329966,686.247114478,696.83466835,701.512708754,703.514415825,703.715909091,701.508013468,693.18973064,688.232186869,688.139658249,686.10303367,687.321964646,688.312558923,690.56193266,690.66897138
306,what are some things that make you really mad,189.233,201.863,5867.5,195.55,0.991792126316,1.0,538.863042105,543.080963158,550.077273684,559.602728947,573.996386842,594.466826316,618.806578947,645.483621053,672.592605263,696.323123684,713.361286842,727.726715789,738.373605263,744.441323684,747.290844737,748.863981579,747.956668421,563.452355263,578.329555263,599.476886842,621.375223684,641.824978947,675.182368421,692.582007895,710.167047368,727.820347368,739.927455263,660.467228947,663.523260526,666.713655263,669.943405263,645.027142105,656.262773684,667.801989474,678.139868421,686.932026316,586.993692105,598.950857895,613.859178947,627.056552632,614.694289474,599.788147368,685.875965789,697.908165789,711.759213158,722.436660526,713.97675,700.245839474,625.8195,643.368955263,658.228305263,667.403228947,677.024168421,690.145810526,702.913226316,691.272431579,678.894407895,668.497205263,658.421363158,643.567002632,632.831171053,658.256684211,667.642192105,677.473915789,697.182910526,677.3496,667.466884211,657.976542105,622.959226316,651.870265789,680.470994737,707.873939474,733.022755263,753.700665789,769.008876316,778.744615789,778.698718421,772.022781579,756.746026316,737.627073684,714.960039474,690.187039474,664.309576316,637.3303,609.651292105,603.388165789,588.445676316,582.215747368,582.288018421,586.78115,581.723492105,573.060278947,569.240360526,571.531952632,583.261657895,602.478115789,621.749368421,640.9649,660.746384211,676.265513158,679.052652632,681.179173684,677.304521053,672.705905263,615.913452632,606.724413158,605.185186842,613.057360526,617.429352632,619.369147368,606.845986842,595.794455263,594.747557895,601.645928947,607.174018421,608.315334211,715.804136842,708.444547368,703.915755263,705.674194737,702.247326316,704.989205263,709.191063158,720.033818421,724.790884211,726.753439474,726.784081579,724.175392105,715.620171053,712.327739474,712.454197368,710.335186842,710.429294737,711.960094737,714.213636842,714.189494737
306,have you ever been diagnosed with p_t_s_d,454.423,554.083,15128.5,504.25,0.990624578595,1.0,535.734837458,539.30617291,545.716662207,554.701329766,568.458505017,588.306161873,612.018426756,638.525688294,665.803823411,689.616301003,706.691911371,720.79132709,731.141366555,737.062272575,740.018962207,741.753629431,740.948872241,558.714547826,573.543105351,594.532574247,616.144347492,636.135664883,670.464772241,687.54364214,704.740762876,721.932718395,733.712241137,655.079580602,657.904187625,660.880034448,663.89082107,639.008184281,650.097081271,661.518770569,671.850686622,680.623186288,581.631683612,593.635238462,608.489429097,621.633549833,609.165291304,594.357165217,680.410252843,692.668847492,706.47117893,716.901254181,708.450119064,694.75792107,619.500628428,636.902597993,651.857309699,661.104126421,670.685632107,683.771569565,696.201464883,684.775299666,672.314138127,661.900405351,651.756775251,636.832120736,626.571536455,651.807383612,661.265113043,671.051184281,690.430095987,670.881702007,661.003561538,651.45270903,602.844199666,631.888613043,660.811418729,688.473949164,713.913039465,734.687239465,749.924673244,759.363348495,759.546635786,753.448325753,738.753264214,719.893271906,697.388871237,672.618291973,646.842395652,619.993998662,592.66251806,579.600749164,564.825421739,558.913650502,559.323817726,564.167539799,559.709227425,551.295639799,547.821225084,550.258565217,562.069245485,580.434059532,599.063488294,617.622770234,636.833052508,653.733303679,656.554691639,658.726124749,655.206173913,650.877329766,594.096269231,585.103763545,583.717673579,591.356477926,595.673920736,597.45502408,586.08236087,575.673812375,574.940986288,582.003055518,587.164903344,587.938521739,695.648652174,687.347921739,682.475721739,684.401362876,681.164722408,684.700548495,690.141233779,700.755526756,705.260665552,707.001320067,706.934219064,704.190590301,695.344253846,691.341960201,691.530160201,689.734263211,691.149511706,692.058821405,694.066360535,693.968307358
306,have you been diagnosed with depression,449.473,453.533,13546.0,451.5,0.992807918699,1.0,528.243219512,530.920739837,536.125398374,544.015512195,557.263780488,577.387804878,602.514902439,630.05101626,657.325837398,680.77901626,697.476780488,712.245113821,723.535747967,730.586203252,734.336463415,736.488626016,736.263552846,555.740268293,572.279471545,593.96204065,615.939512195,636.035065041,668.947650407,686.150715447,703.144682927,719.961,730.969642276,653.871113821,656.69697561,659.733308943,662.738260163,636.141536585,647.250504065,658.593626016,668.72597561,677.263634146,579.02696748,591.421317073,606.229252033,618.787341463,606.584601626,591.779731707,677.57601626,689.76896748,703.16401626,713.049504065,704.883528455,691.635300813,613.601162602,632.466650407,647.929227642,656.861829268,666.437317073,678.690300813,690.425130081,679.228707317,667.363943089,657.139219512,647.210536585,631.967943089,620.631796748,647.546341463,656.759382114,666.430211382,685.073577236,666.339170732,656.562422764,647.22904065,611.74401626,639.970780488,668.135886179,695.152398374,720.029373984,740.705422764,756.224788618,766.664707317,767.745284553,762.061406504,747.576617886,729.455227642,707.737081301,683.502235772,658.142821138,631.987650407,605.187569106,587.494081301,573.727788618,568.809617886,569.80904878,575.116520325,571.663154472,564.180617886,561.383,564.487097561,576.46001626,590.714918699,609.319943089,627.891414634,647.066455285,662.359731707,665.48399187,667.984756098,664.804601626,660.826796748,600.800520325,592.100536585,591.246471545,599.847439024,603.298154472,604.50704065,596.363300813,585.912252033,585.551170732,593.119829268,597.807617886,598.274138211,700.759682927,694.133211382,690.356211382,692.427325203,689.548398374,692.773658537,697.561747967,707.357642276,711.424560976,712.879268293,712.515723577,709.510398374,700.80198374,698.406528455,698.926422764,697.323821138,698.465211382,699.048105691,700.859300813,700.509349593
306,what are you like when you don't sleep well,421.863,431.823,12806.5,426.85,0.99245128,1.0,533.259913333,541.211383333,551.844193333,563.88308,579.483806667,600.927166667,626.919763333,655.481986667,683.987176667,708.415856667,724.933126667,737.099963333,744.242916667,745.657683333,743.632046667,740.352053333,734.724796667,547.7742,559.163926667,578.857466667,600.21933,620.941186667,653.918156667,670.096986667,687.716193333,706.076743333,720.518176667,641.80877,647.107776667,652.461006667,657.98899,637.474353333,648.85361,660.459316667,670.395896667,678.729346667,572.083746667,582.038586667,596.743183333,611.653,599.51461,584.921193333,669.19706,679.915166667,693.909773333,706.20147,698.163796667,684.25888,625.335406667,640.81248,654.521076667,664.345863333,673.933856667,688.337663333,703.30823,691.760676667,679.347673333,668.569033333,658.379563333,643.444793333,632.029156667,656.08964,665.833556667,675.90093,697.277226667,675.85871,665.6971,655.953533333,627.805676667,654.97164,681.694816667,707.300956667,730.73167,748.54218,759.734096667,764.89887,760.795463333,751.261473333,735.12225,715.70943,693.0405,668.47821,643.019703333,616.34905,589.36044,605.230553333,587.905203333,578.62128,575.409526667,577.05974,566.749896667,554.980733333,548.50088,548.220616667,558.55878,589.133096667,607.200676667,625.19241,643.841306667,664.07176,665.030246667,665.22692,660.00891,654.225426667,614.490506667,603.16983,599.343436667,605.405556667,611.567606667,615.84523,590.300446667,576.923443333,573.700143333,579.37732,585.998363333,589.256263333,706.43034,696.165093333,689.36001,689.606336667,684.60525,685.489536667,687.82525,699.205656667,705.336933333,708.969663333,710.71515,711.01457,704.959376667,697.609783333,696.151063333,692.486473333,689.759076667,693.43303,697.265853333,698.88833
306,how are you at controlling your temper,203.113,215.053,6273.5,209.083333333,0.989700408333,1.0,535.249986111,543.073980556,553.515647222,565.249905556,580.666916667,601.312836111,625.280841667,651.817980556,679.802155556,705.289425,723.595797222,736.693997222,743.8033,744.799625,742.563630556,739.607561111,734.468927778,548.550305556,559.377666667,578.501533333,599.128772222,619.238894444,653.716386111,669.934486111,687.558627778,705.806530556,720.134347222,640.708825,644.943533333,649.220341667,653.723305556,633.528511111,644.872736111,656.513352778,666.784755556,675.504394444,572.588875,582.705152778,596.899108333,611.033433333,598.897847222,584.850797222,668.642488889,680.213569444,694.058836111,705.978044444,697.207352778,683.4856,621.056755556,635.910955556,649.931019444,660.043294444,670.11365,684.951580556,700.318975,688.070744444,674.980777778,663.761388889,653.228436111,638.281088889,627.410747222,651.3589,661.3845,671.924986111,693.973808333,672.022961111,661.402688889,651.375402778,623.744313889,652.168152778,679.983777778,706.4954,730.553330556,749.34275,762.166997222,769.265847222,766.3199,756.577788889,738.800880556,717.367047222,693.075877778,667.310488889,641.274133333,614.2369,587.108647222,603.552094444,586.937152778,578.529727778,576.803716667,579.586955556,570.544938889,559.404252778,553.156497222,552.477225,562.233772222,592.211961111,610.901727778,629.548688889,648.868891667,666.636252778,668.315852778,669.231233333,663.816213889,657.847047222,613.89955,603.940225,600.696197222,606.208486111,612.054663889,615.651011111,593.311702778,581.570983333,578.900163889,583.932952778,590.258919444,592.91695,707.391869444,698.065383333,692.174975,692.707494444,687.756119444,688.380794444,690.673119444,703.697013889,710.518027778,714.064963889,715.527941667,714.482197222,706.446675,700.538866667,699.358561111,695.782666667,692.71015,697.916463889,701.681322222,702.994377778
